SwissLipids ID	UniProtKB AC(s)	Gene name	Protein taxon	Taxon scientific name	Rhea ID	Reaction text	Evidence tag ID
SLP:000000290	Q53EU6	AGPAT9	9606	Homo sapiens	37140	(9Z)-octadecenoyl-CoA + 1-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphate => 1-(9Z,12Z,15Z-octadecatrienoyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphate + CoA	3639
SLP:000000290	Q53EU6	AGPAT9	9606	Homo sapiens	37172	tetradecanoyl-CoA + 1-(9Z-octadecenoyl)-sn-glycero-3-phosphate => 1-(9Z-octadecenoyl)-2-tetradecanoyl-sn-glycero-3-phosphate + CoA	3640
SLP:000000290	Q53EU6	AGPAT9	9606	Homo sapiens	37144	hexadecanoyl-CoA + 1-(9Z-octadecenoyl)-sn-glycero-3-phosphate => 1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphate + CoA	3641
SLP:000000290	Q53EU6	AGPAT9	9606	Homo sapiens	37148	octadecanoyl-CoA + 1-(9Z-octadecenoyl)-sn-glycero-3-phosphate => 1-(9Z-octadecenoyl)-2-octadecanoyl-sn-glycero-3-phosphate + CoA	3642
SLP:000000290	Q53EU6	AGPAT9	9606	Homo sapiens	37160	1-(9Z-octadecenoyl)-sn-glycero-3-phosphate + (9Z,12Z)-octadecadienoyl-CoA => CoA + 1-(9Z-octadecenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphate	3643
SLP:000000290	Q53EU6	AGPAT9	9606	Homo sapiens	37456	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate + (9Z)-octadecenoyl-CoA => CoA + 1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphate	3644
SLP:000000291	Q3UN02	Lclat1	10090	Mus musculus	37616	(9Z)-octadecenoyl-CoA + 1',3'-bis-[1-acyl-2-hydroxy-sn-glycero-3-phospho]-glycerol => CoA + 1'-[1-acyl-2-(9Z)-octadecenoyl-sn-glycero-3-phospho],3'-[1-acyl,2-hydroxy-sn-glycero-3-phospho]-glycerol	3646
SLP:000000291	Q3UN02	Lclat1	10090	Mus musculus	37612	a monolysocardiolipin + (9Z)-octadecenoyl-CoA => 1'-[1,2-diacyl-sn-glycero-3-phospho],3'-[1-acyl,2-(9Z)-octadecenoyl-sn-glycero-3-phospho]-glycerol + CoA	3647
SLP:000000291	Q3UN02	Lclat1	10090	Mus musculus	37676	a monolysocardiolipin + (9Z,12Z)-octadecadienoyl-CoA => 1'-[1,2-diacyl-sn-glycero-3-phospho],3'-[1-acyl,2-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phospho]-glycerol + CoA	3648
SLP:000000291	Q3UN02	Lclat1	10090	Mus musculus	37680	dodecanoyl-CoA + a monolysocardiolipin => CoA + 1'-[1,2-diacyl-sn-glycero-3-phospho],3'-[1-acyl,2-dodecanoyl-sn-glycero-3-phospho]-glycerol	3649
SLP:000000291	Q3UN02	Lclat1	10090	Mus musculus	37684	1',3'-bis-[1-acyl-2-hydroxy-sn-glycero-3-phospho]-glycerol + dodecanoyl-CoA => 1'-[1-acyl-2-dodecanoyl-sn-glycero-3-phospho],3'-[1-acyl,2-hydroxy-sn-glycero-3-phospho]-glycerol + CoA	3650
SLP:000000291	Q3UN02	Lclat1	10090	Mus musculus	37428	1-acyl-sn-glycero-3-phosphate + (9Z)-octadecenoyl-CoA => 1-acyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphate + CoA	3651
SLP:000000291	Q3UN02	Lclat1	10090	Mus musculus	37688	(9Z,12Z)-octadecadienoyl-CoA + 1',3'-bis-[1-acyl-2-hydroxy-sn-glycero-3-phospho]-glycerol => 1'-[1-acyl-2-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phospho],3'-[1-acyl,2-hydroxy-sn-glycero-3-phospho]-glycerol + CoA	3652
SLP:000000291	Q3UN02	Lclat1	10090	Mus musculus	37692	1',3'-bis-[1-acyl-2-hydroxy-sn-glycero-3-phospho]-glycerol + hexadecanoyl-CoA => CoA + 1'-[1-acyl-2-hexadecanoyl-sn-glycero-3-phospho],3'-[1-acyl,2-hydroxy-sn-glycero-3-phospho]-glycerol	3653
SLP:000000291	Q3UN02	Lclat1	10090	Mus musculus	37696	octadecanoyl-CoA + 1',3'-bis-[1-acyl-2-hydroxy-sn-glycero-3-phospho]-glycerol => CoA + 1'-[1-acyl-2-octadecanoyl-sn-glycero-3-phospho],3'-[1-acyl,2-hydroxy-sn-glycero-3-phospho]-glycerol	3654
SLP:000000293	Q8BYI6	Lpcat2	10090	Mus musculus	37700	acetyl-CoA + 1-O-octadecyl-sn-glycero-3-phosphocholine => CoA + 1-O-octadecyl-2-acetyl-sn-glycero-3-phosphocholine	3664
SLP:000000293	Q8BYI6	Lpcat2	10090	Mus musculus	37704	1-hexadecanoyl-sn-glycero-3-phosphocholine + acetyl-CoA => CoA + 1-hexadecanoyl-2-acetyl-sn-glycero-3-phosphocholine	3665
SLP:000000293	Q8BYI6	Lpcat2	10090	Mus musculus	37708	1-octadecanoyl-sn-glycero-3-phosphocholine + acetyl-CoA => CoA + 1-octadecanoyl-2-acetyl-sn-glycero-3-phosphocholine	3666
SLP:000000293	Q8BYI6	Lpcat2	10090	Mus musculus	37712	acetyl-CoA + 1-O-(1Z-alkenyl)-sn-glycero-3-phosphocholine => CoA + 1-O-(1Z)-alkenyl-2-acetyl-sn-glycero-3-phosphocholine	3667
SLP:000000293	Q8BYI6	Lpcat2	10090	Mus musculus	37720	1-O-hexadecyl-sn-glycero-3-phosphocholine + acetyl-CoA => CoA + 1-O-hexadecyl-2-acetyl-sn-glycero-3-phosphocholine	3670 | 11217
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37632	(9Z)-octadecenoyl-CoA + 1-O-(alk-1Z-enyl)-sn-glycero-3-phosphoethanolamine => CoA + 1-(Z)-alk-1-enyl-2-oleoyl-sn-glycero-3-phosphoethanolamine zwitterion	3671 | 3691
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37636	(5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + 1-O-(alk-1Z-enyl)-sn-glycero-3-phosphoethanolamine => CoA + 1-O-(1Z)-alkenyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphoethanolamine	3672
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37756	hexadecanoyl-CoA + 1-O-(alk-1Z-enyl)-sn-glycero-3-phosphoethanolamine => CoA + 1-O-(1Z)-alkenyl-2-hexadecanoyl-sn-glycero-3-phosphoethanolamine	3673
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37760	1-O-(alk-1Z-enyl)-sn-glycero-3-phosphoethanolamine + octadecanoyl-CoA => CoA + 1-O-(1Z)-alkenyl-2-octadecanoyl-sn-glycero-3-phosphoethanolamine	3674
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37764	octanoyl-CoA + 1-O-(alk-1Z-enyl)-sn-glycero-3-phosphoethanolamine => CoA + 1-O-(1Z)-alkenyl-2-octanoyl-sn-glycero-3-phosphoethanolamine	3675
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37732	1-acyl-sn-glycero-3-phosphoethanolamine + (9Z)-octadecenoyl-CoA => CoA + 1-acyl-2-(9Z)-octadecenoyl-sn-glycero-3-phosphoethanolamine	3676 | 3692
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37576	(5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + 1-acyl-sn-glycero-3-phosphoethanolamine => 1-acyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphoethanolamine + CoA	3677
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37768	hexadecanoyl-CoA + 1-acyl-sn-glycero-3-phosphoethanolamine => 1-acyl-2-hexadecanoyl-sn-glycero-3-phosphoethanolamine + CoA	3678
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37772	1-acyl-sn-glycero-3-phosphoethanolamine + octadecanoyl-CoA => 1-acyl-2-octadecanoyl-sn-glycero-3-phosphoethanolamine + CoA	3679
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37776	1-acyl-sn-glycero-3-phosphoethanolamine + octanoyl-CoA => CoA + 1-acyl-2-octanoyl-sn-glycero-3-phosphoethanolamine	3680
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37648	1-octadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol) + (9Z)-octadecenoyl-CoA => CoA + 1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol)	3681
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37780	(5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + 1-octadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol) => 1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol) + CoA	3682
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37784	1-O-hexadecyl-sn-glycero-3-phosphocholine + (9Z)-octadecenoyl-CoA => CoA + 1-O-hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	3683
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37788	1-O-hexadecyl-sn-glycero-3-phosphocholine + (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA => CoA + 1-O-hexadecyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine	3684
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	33360	(9Z)-octadecenoyl-CoA + 1-acyl-sn-glycero-3-phosphocholine => 1-acyl-2-oleoyl-sn-glycero-3-phosphocholine + CoA	3685
SLP:000000294	Q643R3	LPCAT4	9606	Homo sapiens	37532	(9Z)-octadecenoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phospho-L-serine => 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-L-serine + CoA	3686
SLP:000000295	Q8NF37	LPCAT1	9606	Homo sapiens	35992	(9Z)-octadecenoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine => CoA + 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	3687 | 3690
SLP:000000279	Q7L5N7	LPCAT2	9606	Homo sapiens	35992	(9Z)-octadecenoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine => CoA + 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	3689
SLP:000000296	Q1HAQ0	Lpcat1	10116	Rattus norvegicus	37804	1-acyl-sn-glycero-3-phosphocholine + hexadecanoyl-CoA => CoA + 1-acyl-2-hexadecanoyl-sn-glycero-3-phosphocholine	3694
SLP:000000296	Q1HAQ0	Lpcat1	10116	Rattus norvegicus	33316	hexadecanoyl-CoA + 1-acyl-sn-glycero-3-phosphate => 1-acyl-2-hexadecanoyl-sn-glycero-3-phosphate + CoA	3695
SLP:000000296	Q1HAQ0	Lpcat1	10116	Rattus norvegicus	37808	hexadecanoyl-CoA + 1-acyl-sn-glycero-3-phospho-(1'-sn-glycerol) => 1-acyl-2-hexadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol) + CoA	3696
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	35984	1-hexadecanoyl-sn-glycero-3-phosphocholine + hexadecanoyl-CoA => 1,2-dihexadecanoyl-sn-glycero-3-phosphocholine + CoA	3697 | 11198
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	37812	1-O-hexadecyl-sn-glycero-3-phosphocholine + hexadecanoyl-CoA => CoA + 1-O-hexadecyl-2-hexadecanoyl-sn-glycero-3-phosphocholine	3698 | 11202
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	37820	hexadecanoyl-CoA + 1-O-(1Z-alkenyl)-sn-glycero-3-phosphocholine => CoA + 1-(Z)-alk-1-enyl-2-palmitoyl-sn-glycero-3-phosphocholine	3699 | 11203
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	35852	hexadecanoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol) => CoA + 1,2-dihexadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol)	3700
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	37512	hexadecanoyl-CoA + 1-dodecanoyl-sn-glycero-3-phosphocholine => CoA + 1-dodecanoyl-2-hexadecanoyl-sn-glycero-3-phosphocholine	3701
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	37656	hexadecanoyl-CoA + 1-tetradecanoyl-sn-glycero-3-phosphocholine => 1-tetradecanoyl-2-hexadecanoyl-sn-glycero-3-phosphocholine + CoA	3702
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	37840	1-O-octadecyl-sn-glycero-3-phosphocholine + hexadecanoyl-CoA => 1-O-octadecyl-2-hexadecanoyl-sn-glycero-3-phosphocholine + CoA	3703
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	37528	hexadecanoyl-CoA + 1-octadecanoyl-sn-glycero-3-phosphocholine => 1-octadecanoyl-2-hexadecanoyl-sn-glycero-3-phosphocholine + CoA	11204
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	37384	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + hexadecanoyl-CoA => CoA + 1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine	3705
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	37844	1-eicosanoyl-sn-glycero-3-phosphocholine + hexadecanoyl-CoA => 1-eicosanoyl-2-hexadecanoyl-sn-glycero-3-phosphocholine + CoA	3706
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	37856	1-hexadecanoyl-sn-glycero-3-phosphocholine + hexanoyl-CoA => CoA + 1-hexadecanoyl-2-hexanoyl-sn-glycero-3-phosphocholine	3707 | 11197
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	37860	octanoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine => CoA + 1-hexadecanoyl-2-octanoyl-sn-glycero-3-phosphocholine	3708 | 11196
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	37864	1-hexadecanoyl-sn-glycero-3-phosphocholine + decanoyl-CoA => CoA + 1-hexadecanoyl-2-decanoyl-sn-glycero-3-phosphocholine	3709 | 11195
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	37516	dodecanoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine => CoA + 1-hexadecanoyl-2-dodecanoyl-sn-glycero-3-phosphocholine	3710 | 11194
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	37868	tetradecanoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine => 1-hexadecanoyl-2-tetradecanoyl-sn-glycero-3-phosphocholine + CoA	3711 | 11193
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	35992	(9Z)-octadecenoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine => CoA + 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	3712
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	35996	(9Z,12Z)-octadecadienoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine => 1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine + CoA	3713
SLP:000000297	Q3TFD2	Lpcat1	10090	Mus musculus	37476	1-hexadecanoyl-sn-glycero-3-phosphocholine + (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA => CoA + 1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine	3714
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	37912	2-(9Z)-octadecenoylglycerol + (9Z)-octadecenoyl-CoA => 1,2-di-(9Z-octadecenoyl)-sn-glycerol + CoA	3738 | 3835
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	37916	(9Z)-octadecenoyl-CoA + 1-(9Z)-octadecenoylglycerol => CoA + 1,2-dioleoylglycerol	3739
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38060	2-(9Z)-octadecenoylglycerol + octanoyl-CoA => 1-octanoyl-2-(9Z)-octadecenoyl-sn-glycerol + CoA	3740
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38052	butanoyl-CoA + 2-(9Z)-octadecenoylglycerol => 1-butyryl-2-(9Z)-octadecenoyl-sn-glycerol + CoA	3741
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38064	2-(9Z)-octadecenoylglycerol + dodecanoyl-CoA => CoA + 1-dodecanoyl-2-(9Z-octadecenoyl)-sn-glycerol	3742
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38068	tetradecanoyl-CoA + 2-(9Z)-octadecenoylglycerol => 1-tetradecanoyl-2-(9Z-octadecenoyl)-sn-glycerol + CoA	3743
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38072	2-(9Z)-octadecenoylglycerol + hexadecanoyl-CoA => CoA + 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol	3744 | 3795 | 3798
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38076	2-(9Z)-octadecenoylglycerol + octadecanoyl-CoA => 1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol + CoA	3745
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38080	eicosanoyl-CoA + 2-(9Z)-octadecenoylglycerol => CoA + 1-eicosanoyl-2-(9Z-octadecenoyl)-sn-glycerol	3746
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38084	(9Z,12Z)-octadecadienoyl-CoA + 2-(9Z)-octadecenoylglycerol => CoA + 1-(9Z,12Z-octadecadienoyl)-2-(9Z-octadecenoyl)-sn-glycerol	3747
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38088	2-(9Z)-octadecenoylglycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA => 1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-(9Z-octadecenoyl)-sn-glycerol + CoA	3748
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	37912	2-(9Z)-octadecenoylglycerol + (9Z)-octadecenoyl-CoA => 1,2-di-(9Z-octadecenoyl)-sn-glycerol + CoA	3749
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	37916	(9Z)-octadecenoyl-CoA + 1-(9Z)-octadecenoylglycerol => CoA + 1,2-dioleoylglycerol	3750
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38052	butanoyl-CoA + 2-(9Z)-octadecenoylglycerol => 1-butyryl-2-(9Z)-octadecenoyl-sn-glycerol + CoA	3751
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38060	2-(9Z)-octadecenoylglycerol + octanoyl-CoA => 1-octanoyl-2-(9Z)-octadecenoyl-sn-glycerol + CoA	3752
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38064	2-(9Z)-octadecenoylglycerol + dodecanoyl-CoA => CoA + 1-dodecanoyl-2-(9Z-octadecenoyl)-sn-glycerol	3753
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38068	tetradecanoyl-CoA + 2-(9Z)-octadecenoylglycerol => 1-tetradecanoyl-2-(9Z-octadecenoyl)-sn-glycerol + CoA	3754
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38072	2-(9Z)-octadecenoylglycerol + hexadecanoyl-CoA => CoA + 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol	3755 | 3793
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38076	2-(9Z)-octadecenoylglycerol + octadecanoyl-CoA => 1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol + CoA	3756
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38080	eicosanoyl-CoA + 2-(9Z)-octadecenoylglycerol => CoA + 1-eicosanoyl-2-(9Z-octadecenoyl)-sn-glycerol	3757
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38084	(9Z,12Z)-octadecadienoyl-CoA + 2-(9Z)-octadecenoylglycerol => CoA + 1-(9Z,12Z-octadecadienoyl)-2-(9Z-octadecenoyl)-sn-glycerol	3758
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38088	2-(9Z)-octadecenoylglycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA => 1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-(9Z-octadecenoyl)-sn-glycerol + CoA	3759
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38116	1-monolauroylglycerol + (9Z)-octadecenoyl-CoA => 1-lauroyl-2-oleoylglycerol + CoA	3767
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38120	1-monomyristoylglycerol + (9Z)-octadecenoyl-CoA => CoA + 1-myristoyl-2-oleoylglycerol	3768
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38124	(9Z)-octadecenoyl-CoA + 1-hexadecanoylglycerol => CoA + 1-hexadecanoyl-2-(9Z)-octadecenoylglycerol	3769
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38128	1 1-octadecanoylglycerol + 1 (9Z)-octadecenoyl-CoA => 1 1-octadecanoyl-2-(9Z)-octadecenoylglycerol + 1 CoA	3770
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38132	1-monolinolein + (9Z)-octadecenoyl-CoA => 1-linoleoyl-2-oleoylglycerol + CoA	3771
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38136	1-alpha-linolenoylglycerol + (9Z)-octadecenoyl-CoA => CoA + 1-alpha-linolenoyl-2-oleoylglycerol	3772
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38140	(9Z)-octadecenoyl-CoA + 1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol => 1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-(9Z-octadecenoyl)-glycerol + CoA 	3773
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38116	1-monolauroylglycerol + (9Z)-octadecenoyl-CoA => 1-lauroyl-2-oleoylglycerol + CoA	3774
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38120	1-monomyristoylglycerol + (9Z)-octadecenoyl-CoA => CoA + 1-myristoyl-2-oleoylglycerol	3775
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38124	(9Z)-octadecenoyl-CoA + 1-hexadecanoylglycerol => CoA + 1-hexadecanoyl-2-(9Z)-octadecenoylglycerol	3776
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38128	1 1-octadecanoylglycerol + 1 (9Z)-octadecenoyl-CoA => 1 1-octadecanoyl-2-(9Z)-octadecenoylglycerol + 1 CoA	3777
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38132	1-monolinolein + (9Z)-octadecenoyl-CoA => 1-linoleoyl-2-oleoylglycerol + CoA	3778
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38136	1-alpha-linolenoylglycerol + (9Z)-octadecenoyl-CoA => CoA + 1-alpha-linolenoyl-2-oleoylglycerol	3779
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38140	(9Z)-octadecenoyl-CoA + 1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol => 1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-(9Z-octadecenoyl)-glycerol + CoA 	3780
SLP:000000301	Q6E213	AWAT2	9606	Homo sapiens	38072	2-(9Z)-octadecenoylglycerol + hexadecanoyl-CoA => CoA + 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol	3781 | 3797
SLP:000000301	Q6E213	AWAT2	9606	Homo sapiens	38164	1,2-di-(9Z-octadecenoyl)-sn-glycerol + hexadecanoyl-CoA => 1,2-di-(9Z-octadecenoyl)-3-hexadecanoyl-sn-glycerol + CoA	3782
SLP:000000301	Q6E213	AWAT2	9606	Homo sapiens	38168	hexadecan-1-ol + hexadecanoyl-CoA => hexadecyl hexadecanoate + CoA	3783 | 3800 | 3820
SLP:000000301	Q6E213	AWAT2	9606	Homo sapiens	38172	hexadecanoyl-CoA + hexadecane-1,2-diol => 2-hydroxyhexadecyl hexadecanoate + CoA	3784
SLP:000000301	Q6E213	AWAT2	9606	Homo sapiens	38176	all-trans-retinol + hexadecanoyl-CoA => all-trans-retinyl palmitate + CoA	3785 | 3802
SLP:000000302	Q9Z2A7	Dgat1	10090	Mus musculus	38212	2 hexadecanoyl-CoA + hexadecane-1,2-diol => 2 CoA + 1,2-O,O-dihexadecanoyl-1,2-hexadecanediol	3786 | 17313
SLP:000000302	Q9Z2A7	Dgat1	10090	Mus musculus	38172	hexadecanoyl-CoA + hexadecane-1,2-diol => 2-hydroxyhexadecyl hexadecanoate + CoA	3787
SLP:000000302	Q9Z2A7	Dgat1	10090	Mus musculus	38072	2-(9Z)-octadecenoylglycerol + hexadecanoyl-CoA => CoA + 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol	3788 | 17315
SLP:000000302	Q9Z2A7	Dgat1	10090	Mus musculus	38164	1,2-di-(9Z-octadecenoyl)-sn-glycerol + hexadecanoyl-CoA => 1,2-di-(9Z-octadecenoyl)-3-hexadecanoyl-sn-glycerol + CoA	3789 | 17312
SLP:000000302	Q9Z2A7	Dgat1	10090	Mus musculus	38168	hexadecan-1-ol + hexadecanoyl-CoA => hexadecyl hexadecanoate + CoA	3790 | 3799 | 17311
SLP:000000302	Q9Z2A7	Dgat1	10090	Mus musculus	38176	all-trans-retinol + hexadecanoyl-CoA => all-trans-retinyl palmitate + CoA	3791 | 3801 | 17310
SLP:000000303	Q9DCV3	Dgat2	10090	Mus musculus	38164	1,2-di-(9Z-octadecenoyl)-sn-glycerol + hexadecanoyl-CoA => 1,2-di-(9Z-octadecenoyl)-3-hexadecanoyl-sn-glycerol + CoA	3792 | 17314
SLP:000000300	Q91ZV4	Mogat1	10090	Mus musculus	38172	hexadecanoyl-CoA + hexadecane-1,2-diol => 2-hydroxyhexadecyl hexadecanoate + CoA	3794
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38172	hexadecanoyl-CoA + hexadecane-1,2-diol => 2-hydroxyhexadecyl hexadecanoate + CoA	3796
SLP:000000304	Q96PD7	DGAT2	9606	Homo sapiens	38220	(9Z)-octadecenoyl-CoA + 1,2-di-(9Z-octadecenoyl)-sn-glycerol => 1,2,3-tri-(9Z-octadecenoyl)-sn-glycerol + CoA	3803 | 3834 | 4926
SLP:000000305	Q6ZPD8	DGAT2L6	9606	Homo sapiens	38220	(9Z)-octadecenoyl-CoA + 1,2-di-(9Z-octadecenoyl)-sn-glycerol => 1,2,3-tri-(9Z-octadecenoyl)-sn-glycerol + CoA	3804
SLP:000000306	Q58HT5	AWAT1	9606	Homo sapiens	38220	(9Z)-octadecenoyl-CoA + 1,2-di-(9Z-octadecenoyl)-sn-glycerol => 1,2,3-tri-(9Z-octadecenoyl)-sn-glycerol + CoA	3805
